Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250001001,753,327,75,63,0,12,0,12,71,66,134,185,107,80,55,54,217,195,0,12,76,47,0,12,0,12,0,12,18,36,1,1,Suffolk County,Massachusetts
1500000US250250001002,517,199,0,12,10,16,38,49,53,50,0,12,74,61,48,60,100,75,38,49,20,26,9,14,0,12,114,123,13,20,2,1,Suffolk County,Massachusetts
1500000US250250001003,240,81,0,12,0,12,5,12,0,12,9,14,35,37,32,27,81,47,54,43,16,19,8,14,0,12,0,12,0,12,3,1,Suffolk County,Massachusetts
1500000US250250001004,250,129,7,11,0,12,0,12,16,18,20,22,60,44,16,18,9,14,0,12,47,47,43,48,0,12,12,18,20,33,4,1,Suffolk County,Massachusetts
1500000US250250002011,420,127,0,12,0,12,20,32,0,12,28,25,132,92,49,43,53,46,38,31,27,32,11,19,14,22,8,14,40,34,1,2.01,Suffolk County,Massachusetts
1500000US250250002012,309,151,0,12,21,23,0,12,51,69,9,13,58,60,13,20,29,32,0,12,45,36,13,20,0,12,15,16,55,52,2,2.01,Suffolk County,Massachusetts
1500000US250250002013,969,237,0,12,8,12,0,12,25,28,156,81,181,80,62,42,254,109,80,61,14,22,10,16,7,13,95,75,77,58,3,2.01,Suffolk County,Massachusetts
1500000US250250002014,371,112,0,12,0,12,0,12,0,12,20,22,80,55,55,43,71,49,47,39,18,21,28,44,29,36,23,27,0,12,4,2.01,Suffolk County,Massachusetts
1500000US250250002021,661,199,0,12,33,56,0,12,31,36,41,35,117,73,51,47,197,107,50,48,33,31,26,30,0,12,49,64,33,27,1,2.02,Suffolk County,Massachusetts
1500000US250250002022,501,196,0,12,0,12,23,32,0,12,0,12,124,100,36,31,165,105,5,10,45,38,44,44,0,12,24,27,35,37,2,2.02,Suffolk County,Massachusetts
1500000US250250002023,364,188,0,12,0,12,9,21,39,49,43,50,60,47,69,45,95,64,0,12,17,23,0,12,0,12,32,45,0,12,3,2.02,Suffolk County,Massachusetts
1500000US250250002024,199,96,0,12,0,12,8,13,11,17,28,32,35,43,0,12,10,17,31,31,25,28,0,12,0,12,38,37,13,19,4,2.02,Suffolk County,Massachusetts
1500000US250250003011,232,92,8,14,0,12,11,17,14,22,11,16,25,28,64,58,17,15,0,12,56,38,8,16,0,12,0,12,18,23,1,3.01,Suffolk County,Massachusetts
1500000US250250003012,375,108,0,12,0,12,0,12,0,12,74,57,38,47,0,12,84,39,56,45,79,46,25,29,19,28,0,12,0,12,2,3.01,Suffolk County,Massachusetts
1500000US250250003013,356,156,0,12,0,12,0,12,12,20,41,34,95,66,39,34,78,65,68,69,15,24,0,12,0,12,0,12,8,14,3,3.01,Suffolk County,Massachusetts
1500000US250250003014,304,123,0,12,0,12,0,12,26,23,55,44,12,21,12,17,135,115,0,12,30,29,0,12,0,12,26,30,8,14,4,3.01,Suffolk County,Massachusetts
1500000US250250003021,617,173,0,12,0,12,36,42,75,46,42,36,84,44,59,42,124,65,19,23,56,44,24,30,27,30,71,53,0,12,1,3.02,Suffolk County,Massachusetts
1500000US250250003022,1095,259,14,21,9,15,46,73,68,51,55,42,69,62,200,104,252,107,145,92,74,56,35,32,8,14,64,46,56,49,2,3.02,Suffolk County,Massachusetts
1500000US250250004011,1024,277,0,12,0,12,9,14,78,78,136,102,94,71,97,82,137,85,185,93,57,47,75,52,0,12,51,41,105,71,1,4.01,Suffolk County,Massachusetts
1500000US250250004012,435,166,12,20,9,14,0,12,0,12,12,18,41,66,35,33,86,49,41,38,29,28,60,51,11,18,61,80,38,58,2,4.01,Suffolk County,Massachusetts
1500000US250250004013,575,166,0,12,0,12,0,12,72,46,58,61,67,48,47,39,212,103,10,16,13,21,33,39,0,12,32,41,31,35,3,4.01,Suffolk County,Massachusetts
1500000US250250004014,448,151,9,14,0,12,11,17,50,60,13,21,11,19,60,44,67,50,60,39,34,40,0,12,37,29,83,70,13,20,4,4.01,Suffolk County,Massachusetts
1500000US250250004021,587,145,10,15,0,12,7,11,40,26,66,42,26,22,69,40,111,54,45,28,18,18,16,16,9,14,96,66,74,64,1,4.02,Suffolk County,Massachusetts
1500000US250250004022,406,175,0,12,7,12,22,33,2,8,47,52,103,95,5,10,127,103,48,33,0,12,0,12,0,12,20,29,25,41,2,4.02,Suffolk County,Massachusetts
1500000US250250004023,688,206,0,12,0,12,0,12,0,12,47,39,193,182,90,49,225,156,50,36,58,40,3,8,0,12,14,18,8,14,3,4.02,Suffolk County,Massachusetts
1500000US250250005021,429,146,0,12,0,12,7,12,9,13,27,22,103,75,65,39,59,51,0,12,57,45,0,12,0,12,21,18,81,62,1,5.02,Suffolk County,Massachusetts
1500000US250250005022,281,87,0,12,0,12,14,16,0,12,0,12,87,61,32,31,46,31,27,29,29,32,0,12,0,12,30,37,16,17,2,5.02,Suffolk County,Massachusetts
1500000US250250005023,611,136,0,12,10,15,0,12,10,15,57,38,79,39,79,40,190,95,47,38,88,54,17,20,9,13,15,17,10,17,3,5.02,Suffolk County,Massachusetts
1500000US250250005024,1056,310,0,12,0,12,0,12,0,12,7,14,34,51,46,77,67,63,67,47,69,62,50,66,113,94,403,156,200,129,4,5.02,Suffolk County,Massachusetts
1500000US250250005031,481,183,0,12,12,18,0,12,8,11,44,35,116,67,127,128,78,66,49,56,0,12,0,12,14,23,17,24,16,23,1,5.03,Suffolk County,Massachusetts
1500000US250250005032,728,155,0,12,0,12,11,18,32,31,49,42,63,51,265,114,119,64,32,31,70,44,49,35,0,12,29,46,9,14,2,5.03,Suffolk County,Massachusetts
1500000US250250005041,863,206,0,12,0,12,50,58,24,26,77,56,185,101,94,78,146,87,120,90,46,58,61,59,0,12,60,53,0,12,1,5.04,Suffolk County,Massachusetts
1500000US250250005042,587,173,18,28,0,12,0,12,32,39,25,42,159,126,56,45,81,63,103,107,40,60,47,43,0,12,26,36,0,12,2,5.04,Suffolk County,Massachusetts
1500000US250250005043,594,183,0,12,0,12,33,36,71,52,51,47,163,95,51,43,77,53,111,71,14,22,0,12,12,21,11,18,0,12,3,5.04,Suffolk County,Massachusetts
1500000US250250005044,441,226,0,12,0,12,0,12,0,12,109,114,43,67,63,67,68,68,25,26,103,65,13,20,0,12,0,12,17,28,4,5.04,Suffolk County,Massachusetts
1500000US250250006011,193,119,0,12,0,12,0,12,22,39,22,23,25,31,0,12,57,52,14,16,27,25,7,15,0,12,0,12,19,20,1,6.01,Suffolk County,Massachusetts
1500000US250250006012,567,190,0,12,0,12,11,14,16,19,85,57,56,38,129,75,133,74,7,12,74,55,10,15,0,12,37,38,9,15,2,6.01,Suffolk County,Massachusetts
1500000US250250006013,323,115,0,12,0,12,9,14,13,16,18,22,44,33,55,42,61,43,50,36,19,23,0,12,9,14,37,34,8,13,3,6.01,Suffolk County,Massachusetts
1500000US250250006014,437,140,0,12,16,18,5,10,10,15,34,32,46,36,57,49,109,65,25,30,27,22,19,21,8,13,33,25,48,39,4,6.01,Suffolk County,Massachusetts
1500000US250250006021,962,210,0,12,50,45,22,34,8,13,107,67,125,61,158,73,148,78,44,38,13,20,94,71,59,60,76,48,58,46,1,6.02,Suffolk County,Massachusetts
1500000US250250006022,515,124,0,12,0,12,0,12,18,20,19,20,56,54,141,74,125,89,8,13,39,26,24,27,0,12,76,60,9,18,2,6.02,Suffolk County,Massachusetts
1500000US250250006023,217,88,0,12,0,12,0,12,15,18,0,12,43,36,60,41,21,23,21,23,28,21,0,12,8,13,10,16,11,18,3,6.02,Suffolk County,Massachusetts
1500000US250250007011,344,130,15,23,0,12,13,20,29,35,0,12,25,40,32,35,111,85,87,60,24,38,0,12,0,12,0,12,8,13,1,7.01,Suffolk County,Massachusetts
1500000US250250007012,134,105,0,12,15,25,0,12,0,12,0,12,0,12,0,12,28,44,0,12,73,94,10,16,0,12,0,12,8,14,2,7.01,Suffolk County,Massachusetts
1500000US250250007013,220,99,0,12,0,12,0,12,16,27,18,32,36,43,26,41,41,39,0,12,15,25,48,54,0,12,9,16,11,17,3,7.01,Suffolk County,Massachusetts
1500000US250250007014,434,171,0,12,0,12,0,12,22,23,27,33,39,41,57,56,80,71,62,61,21,24,22,38,0,12,76,73,28,38,4,7.01,Suffolk County,Massachusetts
1500000US250250007015,923,348,27,35,0,12,11,17,55,74,10,16,162,134,62,52,138,104,175,98,49,37,79,54,0,12,94,122,61,54,5,7.01,Suffolk County,Massachusetts
1500000US250250007031,675,122,0,12,0,12,0,12,21,21,0,12,187,69,102,48,127,44,63,55,36,30,31,36,8,16,81,20,19,27,1,7.03,Suffolk County,Massachusetts
1500000US250250007032,728,229,0,12,0,12,0,12,62,56,2,4,2,4,59,48,233,124,72,58,58,45,28,53,28,25,35,43,149,98,2,7.03,Suffolk County,Massachusetts
1500000US250250007041,855,321,0,12,0,12,0,12,55,53,79,43,111,65,59,62,186,119,58,66,160,119,69,56,7,12,32,38,39,52,1,7.04,Suffolk County,Massachusetts
1500000US250250007042,449,154,0,12,0,12,0,12,30,46,43,42,20,24,77,59,77,59,19,32,114,76,18,30,0,12,34,55,17,28,2,7.04,Suffolk County,Massachusetts
1500000US250250007043,681,199,0,12,0,12,9,15,0,12,48,74,13,20,30,35,330,139,48,44,78,60,0,12,0,12,15,23,110,106,3,7.04,Suffolk County,Massachusetts
1500000US250250007044,327,142,0,12,0,12,31,38,13,19,21,23,0,12,16,25,26,31,0,12,61,51,59,86,0,12,49,47,51,44,4,7.04,Suffolk County,Massachusetts
1500000US250250008021,815,313,0,12,0,12,9,14,11,17,18,29,56,60,121,96,77,64,88,65,76,102,12,20,92,121,208,185,47,52,1,8.02,Suffolk County,Massachusetts
1500000US250250008022,787,375,0,12,0,12,0,12,88,72,7,15,87,71,109,87,166,117,51,50,79,72,26,39,97,137,46,53,31,39,2,8.02,Suffolk County,Massachusetts
1500000US250250008023,486,368,0,12,0,12,0,12,64,87,27,42,116,130,45,44,42,64,39,40,77,118,0,12,9,18,0,12,67,62,3,8.02,Suffolk County,Massachusetts
1500000US250250008024,1528,462,71,88,0,12,0,12,117,101,45,44,240,120,131,77,150,92,199,106,109,140,8,12,76,63,219,125,163,208,4,8.02,Suffolk County,Massachusetts
1500000US250250008025,805,214,15,24,18,29,0,12,28,33,0,12,77,51,57,36,147,85,116,69,121,94,91,65,0,12,97,58,38,16,5,8.02,Suffolk County,Massachusetts
1500000US250250008031,813,281,0,12,0,12,12,13,0,12,7,9,81,61,24,20,72,33,121,86,193,108,45,38,10,16,140,92,108,123,1,8.03,Suffolk County,Massachusetts
1500000US250250008032,1124,468,27,55,0,12,26,37,0,12,44,67,12,23,54,67,20,31,97,95,138,119,74,91,51,64,282,156,299,201,2,8.03,Suffolk County,Massachusetts
1500000US250250101031,506,155,0,12,0,12,0,12,0,12,17,15,19,29,16,21,108,87,50,36,92,64,7,12,19,29,90,57,88,91,1,101.03,Suffolk County,Massachusetts
1500000US250250101032,287,130,0,12,5,8,0,12,0,12,6,10,0,12,0,12,34,35,16,24,5,9,48,94,0,12,75,54,98,75,2,101.03,Suffolk County,Massachusetts
1500000US250250101033,599,142,1,3,0,12,15,23,5,10,2,6,34,31,3,4,49,27,51,36,93,81,61,51,29,23,143,60,113,49,3,101.03,Suffolk County,Massachusetts
1500000US250250101041,767,149,0,12,0,12,15,17,21,20,31,31,77,52,171,99,127,65,87,48,67,43,62,57,0,12,32,30,77,52,1,101.04,Suffolk County,Massachusetts
1500000US250250101042,1048,197,35,42,19,20,10,16,0,12,13,18,77,56,105,70,119,61,143,79,129,67,107,35,24,30,200,99,67,53,2,101.04,Suffolk County,Massachusetts
1500000US250250101043,402,98,0,12,0,12,0,12,43,49,0,12,31,32,75,52,47,37,60,39,32,26,9,13,32,39,45,38,28,32,3,101.04,Suffolk County,Massachusetts
1500000US250250102031,525,235,15,24,0,12,0,12,0,12,0,12,64,61,13,22,90,64,73,78,97,99,37,38,12,18,20,33,104,86,1,102.03,Suffolk County,Massachusetts
1500000US250250102032,1128,240,14,23,14,22,21,34,10,17,34,39,178,123,113,114,243,109,103,88,168,55,127,62,0,12,20,32,83,70,2,102.03,Suffolk County,Massachusetts
1500000US250250102033,795,156,15,21,24,29,0,12,15,24,0,12,63,46,85,51,193,89,117,65,30,33,53,47,57,70,84,93,59,73,3,102.03,Suffolk County,Massachusetts
1500000US250250102034,128,78,0,12,0,12,0,12,0,12,0,12,0,12,14,22,69,66,0,12,35,43,0,12,0,12,0,12,10,15,4,102.03,Suffolk County,Massachusetts
1500000US250250102041,388,97,11,24,0,12,0,12,0,12,0,12,9,14,24,33,26,29,29,22,19,30,76,45,4,4,70,50,120,66,1,102.04,Suffolk County,Massachusetts
1500000US250250102042,648,158,31,35,0,12,0,12,0,12,9,14,111,118,39,30,85,43,63,40,94,67,50,46,32,31,73,45,61,62,2,102.04,Suffolk County,Massachusetts
1500000US250250102043,520,178,0,12,25,20,0,12,21,17,0,12,168,142,58,41,26,24,8,11,75,69,11,19,27,41,40,35,61,40,3,102.04,Suffolk County,Massachusetts
1500000US250250103001,394,102,10,18,0,12,0,12,10,14,38,36,13,19,3,7,44,45,24,27,23,28,7,9,26,38,124,63,72,43,1,103,Suffolk County,Massachusetts
1500000US250250103002,1500,352,38,28,17,19,20,31,8,15,25,25,57,38,85,48,120,65,120,58,147,70,72,51,121,73,433,203,237,112,2,103,Suffolk County,Massachusetts
1500000US250250104031,556,264,0,12,0,12,0,12,0,12,23,36,42,55,20,33,56,56,54,56,94,78,48,49,81,115,35,37,103,135,1,104.03,Suffolk County,Massachusetts
1500000US250250104032,306,146,0,12,0,12,22,33,0,12,0,12,19,29,35,38,28,42,50,80,55,61,65,74,9,16,23,36,0,12,2,104.03,Suffolk County,Massachusetts
1500000US250250104033,445,188,0,12,0,12,0,12,22,33,21,32,114,83,82,63,127,100,29,45,23,34,0,12,15,23,0,12,12,19,3,104.03,Suffolk County,Massachusetts
1500000US250250104041,799,252,0,12,0,12,0,12,0,12,44,49,53,46,145,111,165,102,47,44,77,55,46,47,11,19,84,57,127,128,1,104.04,Suffolk County,Massachusetts
1500000US250250104042,881,268,11,23,7,14,0,12,16,26,0,12,23,19,24,28,59,60,142,114,74,47,38,35,62,46,252,100,173,85,2,104.04,Suffolk County,Massachusetts
1500000US250250104043,318,143,0,12,0,12,0,12,0,12,0,12,35,44,6,12,54,67,60,52,18,24,14,23,0,12,43,44,88,117,3,104.04,Suffolk County,Massachusetts
1500000US250250104051,1368,302,45,39,0,12,40,42,82,55,11,20,103,59,115,79,195,94,117,70,105,55,56,44,79,55,260,161,160,74,1,104.05,Suffolk County,Massachusetts
1500000US250250104052,765,136,5,10,0,12,14,20,10,12,14,16,40,35,78,50,130,54,54,36,65,32,72,50,49,41,120,57,114,63,2,104.05,Suffolk County,Massachusetts
1500000US250250104053,169,115,8,16,8,16,0,12,0,12,43,61,0,12,19,19,40,47,0,12,12,16,0,12,17,21,14,15,8,16,3,104.05,Suffolk County,Massachusetts
1500000US250250104081,1053,115,0,12,0,12,53,54,6,9,40,27,97,53,183,65,170,69,177,76,115,66,61,50,32,27,52,68,67,80,1,104.08,Suffolk County,Massachusetts
1500000US250250105001,645,296,2,4,22,23,11,17,0,12,0,12,47,41,27,27,135,77,70,57,58,39,31,62,44,68,109,89,89,129,1,105,Suffolk County,Massachusetts
1500000US250250105002,398,131,0,12,0,12,0,12,19,31,6,11,92,80,56,49,51,36,105,89,50,37,7,11,0,12,0,12,12,20,2,105,Suffolk County,Massachusetts
1500000US250250105003,455,97,0,12,18,19,9,16,0,12,36,42,10,17,27,24,149,67,87,43,20,22,30,48,0,12,29,26,40,33,3,105,Suffolk County,Massachusetts
1500000US250250106001,924,149,0,12,0,12,0,12,51,46,16,24,95,47,217,78,168,77,191,90,115,67,34,37,11,18,15,17,11,18,1,106,Suffolk County,Massachusetts
1500000US250250106002,622,174,0,12,13,20,24,40,20,24,33,34,46,32,139,83,140,76,143,79,18,22,11,18,0,12,35,32,0,12,2,106,Suffolk County,Massachusetts
1500000US250250107011,740,195,0,12,0,12,10,21,15,23,25,40,57,49,196,115,176,94,76,65,59,56,35,23,11,21,15,22,65,57,1,107.01,Suffolk County,Massachusetts
1500000US250250107012,698,158,6,11,8,13,0,12,0,12,44,50,67,52,172,113,113,77,147,76,109,71,16,27,0,12,16,20,0,12,2,107.01,Suffolk County,Massachusetts
1500000US250250107013,431,124,0,12,0,12,20,26,0,12,22,25,34,28,120,59,125,62,77,50,22,25,0,12,0,12,11,17,0,12,3,107.01,Suffolk County,Massachusetts
1500000US250250107021,515,164,0,12,0,12,0,12,37,36,16,24,48,41,127,77,170,89,48,51,47,47,0,12,0,12,22,27,0,12,1,107.02,Suffolk County,Massachusetts
1500000US250250107022,510,148,0,12,0,12,2,4,0,12,41,38,74,62,18,22,148,84,53,48,84,46,18,24,0,12,5,9,67,40,2,107.02,Suffolk County,Massachusetts
1500000US250250107023,410,122,0,12,0,12,0,12,20,24,28,26,50,39,71,61,91,46,98,59,42,31,0,12,0,12,0,12,10,17,3,107.02,Suffolk County,Massachusetts
1500000US250250108011,290,84,0,12,3,6,0,12,20,25,7,11,56,42,19,25,44,38,74,39,6,13,6,11,12,22,25,21,18,14,1,108.01,Suffolk County,Massachusetts
1500000US250250108012,651,155,1,3,0,12,0,12,56,64,33,36,117,73,141,85,100,65,132,70,8,12,32,26,0,12,12,20,19,27,2,108.01,Suffolk County,Massachusetts
1500000US250250108013,894,190,0,12,11,17,9,16,0,12,97,85,94,64,234,106,112,51,93,58,99,78,29,38,11,24,14,22,91,81,3,108.01,Suffolk County,Massachusetts
1500000US250250108021,722,206,11,18,0,12,0,12,0,12,86,63,61,67,176,161,196,85,97,71,72,57,16,18,0,12,7,14,0,12,1,108.02,Suffolk County,Massachusetts
1500000US250250108022,623,158,8,13,0,12,0,12,8,12,12,15,85,58,76,61,218,146,111,67,71,47,14,19,3,5,7,10,10,18,2,108.02,Suffolk County,Massachusetts
1500000US250250108023,307,158,0,12,0,12,0,12,0,12,8,12,79,70,39,60,61,57,66,53,28,23,26,22,0,12,0,12,0,12,3,108.02,Suffolk County,Massachusetts
1500000US250250201011,375,143,0,12,0,12,0,12,0,12,0,12,43,45,31,34,195,127,91,82,15,25,0,12,0,12,0,12,0,12,1,201.01,Suffolk County,Massachusetts
1500000US250250201012,779,240,0,12,0,12,0,12,0,12,0,12,127,109,34,40,198,123,169,106,174,113,0,12,24,40,0,12,53,69,2,201.01,Suffolk County,Massachusetts
1500000US250250201013,800,262,28,41,21,34,0,12,15,24,0,12,16,26,283,180,129,83,184,103,94,88,15,25,0,12,15,23,0,12,3,201.01,Suffolk County,Massachusetts
1500000US250250201014,643,181,0,12,0,12,0,12,18,29,36,39,61,49,88,70,145,72,92,82,110,91,32,36,33,37,28,45,0,12,4,201.01,Suffolk County,Massachusetts
1500000US250250202001,924,187,0,12,0,12,13,20,11,17,21,32,117,62,212,132,278,109,71,60,76,57,72,61,0,12,34,39,19,31,1,202,Suffolk County,Massachusetts
1500000US250250202002,792,215,15,24,0,12,0,12,0,12,84,60,68,56,107,68,197,76,211,160,36,35,16,24,0,12,47,39,11,17,2,202,Suffolk County,Massachusetts
1500000US250250202003,1044,194,0,12,0,12,17,28,21,33,61,44,127,120,206,128,213,95,75,49,104,73,41,39,0,12,105,86,74,105,3,202,Suffolk County,Massachusetts
1500000US250250203011,64,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,3,7,14,27,43,65,1,203.01,Suffolk County,Massachusetts
1500000US250250203012,1348,233,0,12,22,24,23,31,110,74,91,77,115,90,147,76,290,122,159,69,127,87,34,33,92,123,63,97,75,62,2,203.01,Suffolk County,Massachusetts
1500000US250250203021,785,142,0,12,0,12,0,12,34,37,34,30,78,54,74,55,144,69,268,89,66,22,7,12,0,12,80,71,0,12,1,203.02,Suffolk County,Massachusetts
1500000US250250203031,703,171,0,12,0,12,0,12,0,12,53,42,57,46,177,97,224,174,148,73,44,44,0,12,0,12,0,12,0,12,1,203.03,Suffolk County,Massachusetts
1500000US250250203032,261,141,0,12,0,12,0,12,0,12,15,24,51,79,22,27,89,65,7,12,47,52,0,12,0,12,17,26,13,22,2,203.03,Suffolk County,Massachusetts
1500000US250250203033,523,137,0,12,0,12,0,12,20,30,22,26,71,59,70,50,149,90,83,54,45,42,28,31,0,12,12,20,23,28,3,203.03,Suffolk County,Massachusetts
1500000US250250301001,733,178,0,12,0,12,10,16,14,22,31,29,115,53,104,70,206,109,100,82,65,55,9,13,8,14,61,56,10,15,1,301,Suffolk County,Massachusetts
1500000US250250301002,732,272,0,12,0,12,0,12,29,26,9,14,102,58,53,51,136,90,85,72,47,59,63,71,0,12,198,177,10,15,2,301,Suffolk County,Massachusetts
1500000US250250302001,1116,217,38,59,0,12,11,15,11,19,94,73,109,56,160,76,210,91,190,95,86,51,20,30,0,12,17,20,170,193,1,302,Suffolk County,Massachusetts
1500000US250250303001,1155,282,0,12,0,12,56,47,55,73,43,31,116,81,280,157,200,140,216,127,124,61,0,12,12,19,11,17,42,39,1,303,Suffolk County,Massachusetts
1500000US250250303002,556,150,0,12,0,12,13,20,11,17,42,39,25,28,78,57,133,88,93,67,77,56,29,35,12,19,9,22,34,37,2,303,Suffolk County,Massachusetts
1500000US250250303003,701,214,7,18,0,12,0,12,34,46,44,54,109,90,82,91,111,95,99,45,109,87,44,50,0,12,43,52,19,27,3,303,Suffolk County,Massachusetts
1500000US250250303004,446,171,0,12,0,12,0,12,0,12,13,22,57,91,17,27,135,77,80,46,73,63,0,12,0,12,0,12,71,74,4,303,Suffolk County,Massachusetts
1500000US250250304001,993,182,8,14,7,11,0,12,10,15,25,28,41,34,220,77,295,150,160,74,154,72,32,30,0,12,41,35,0,12,1,304,Suffolk County,Massachusetts
1500000US250250304002,759,125,10,15,21,25,16,18,11,17,46,36,80,60,105,52,162,73,96,59,91,63,9,14,13,19,26,40,73,58,2,304,Suffolk County,Massachusetts
1500000US250250305001,535,124,1,18,0,12,1,3,17,18,45,32,49,34,103,58,143,64,90,52,61,34,25,29,0,12,0,12,0,12,1,305,Suffolk County,Massachusetts
1500000US250250305002,887,205,0,12,9,16,0,12,8,12,74,56,92,52,86,46,219,108,291,135,70,48,11,19,0,12,0,12,27,25,2,305,Suffolk County,Massachusetts
1500000US250250305003,575,125,0,12,0,12,0,12,0,12,37,53,173,93,34,26,136,86,123,67,54,37,0,12,0,12,18,28,0,12,3,305,Suffolk County,Massachusetts
1500000US250250401001,405,95,0,12,0,12,0,12,15,14,31,35,7,11,125,68,61,48,26,29,91,72,6,9,13,19,24,29,6,10,1,401,Suffolk County,Massachusetts
1500000US250250401002,797,152,0,12,8,12,0,12,0,12,118,58,73,51,105,57,246,91,147,61,43,37,0,12,0,12,7,11,50,80,2,401,Suffolk County,Massachusetts
1500000US250250402001,263,78,0,12,30,36,0,12,22,17,0,12,30,38,0,12,45,42,15,15,29,31,18,26,0,12,61,50,13,20,1,402,Suffolk County,Massachusetts
1500000US250250402002,375,86,0,12,11,12,3,6,40,50,13,14,30,26,38,23,126,59,40,28,36,31,9,14,22,26,0,12,7,10,2,402,Suffolk County,Massachusetts
1500000US250250403001,245,142,0,12,0,12,0,12,0,12,34,55,86,81,23,26,7,13,0,12,24,25,0,12,11,18,0,12,60,54,1,403,Suffolk County,Massachusetts
1500000US250250403002,863,251,14,24,0,12,17,27,48,39,36,33,180,101,278,198,155,76,32,29,24,19,34,27,0,12,26,28,19,21,2,403,Suffolk County,Massachusetts
1500000US250250403003,497,160,0,12,0,12,0,12,43,53,41,50,152,95,60,44,118,91,31,37,18,21,9,14,10,15,0,12,15,17,3,403,Suffolk County,Massachusetts
1500000US250250403004,359,123,0,12,0,12,0,12,10,15,49,59,9,14,59,46,71,39,68,47,43,55,21,33,0,12,7,12,22,26,4,403,Suffolk County,Massachusetts
1500000US250250403005,490,171,0,12,0,12,0,12,44,69,39,44,131,89,84,61,99,53,38,35,34,28,0,12,10,16,11,17,0,12,5,403,Suffolk County,Massachusetts
1500000US250250404011,750,176,16,25,6,14,28,30,42,48,48,42,120,80,55,48,154,82,125,71,48,53,25,42,0,12,14,18,69,48,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,518,124,0,12,0,12,63,61,13,20,19,23,81,49,110,53,123,62,43,35,14,25,22,25,0,12,19,27,11,18,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,603,199,0,12,14,22,28,37,76,70,33,47,76,41,110,87,112,60,52,56,44,34,21,21,4,6,0,12,33,40,1,406,Suffolk County,Massachusetts
1500000US250250406002,1278,235,19,22,28,28,31,30,100,66,198,83,217,105,119,66,320,170,111,84,77,57,7,13,10,17,9,13,32,29,2,406,Suffolk County,Massachusetts
1500000US250250408011,346,146,83,77,0,12,18,20,60,48,26,42,30,44,15,23,23,26,23,30,40,55,0,12,0,12,0,12,28,45,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,335,131,26,43,0,12,0,12,8,12,0,12,37,33,0,12,23,38,6,10,67,51,78,49,6,10,42,50,42,43,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1192,157,12,19,13,20,25,27,69,62,6,11,182,90,232,94,320,127,195,89,96,56,6,10,0,12,0,12,36,40,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,926,250,75,56,44,43,63,73,32,39,56,39,117,75,64,50,63,61,47,40,115,125,44,47,0,12,110,75,96,65,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,741,164,35,41,0,12,18,22,85,55,85,53,178,91,35,32,61,50,0,12,0,12,0,12,20,21,85,59,139,97,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,1091,268,39,38,14,21,60,55,203,109,20,20,175,132,127,77,102,83,146,74,0,12,16,26,25,39,110,70,54,50,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1254,327,0,12,35,40,59,58,230,125,38,28,230,121,69,63,23,31,63,91,137,93,53,74,21,32,240,104,56,52,1,502,Suffolk County,Massachusetts
1500000US250250502002,633,219,6,10,0,12,105,97,56,57,8,13,71,50,14,23,12,18,49,49,79,59,69,85,15,27,138,123,11,17,2,502,Suffolk County,Massachusetts
1500000US250250502003,257,174,30,48,0,12,22,34,40,51,0,12,26,41,24,38,0,12,0,12,21,33,0,12,0,12,8,12,86,80,3,502,Suffolk County,Massachusetts
